isbn13,title,author,cover_url,saved_path,status
9781844080380,Rebecca,"Daphne du Maurier, Sally Beauman",https://covers.openlibrary.org/b/isbn/9781844080380-L.jpg,covers/9781844080380.jpg,ok_openlibrary
9780786890750,P.S. I Love You,Cecelia Ahern,https://covers.openlibrary.org/b/isbn/9780786890750-L.jpg,covers/9780786890750.jpg,ok_openlibrary
9780060513060,A Light in the Attic,Shel Silverstein,,,not_found
9780062255660,The Ocean at the End of the Lane,Neil Gaiman,,,not_found
9780812968060,Snow Flower and the Secret Fan,Lisa See,,,not_found
9780552995870,Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",https://covers.openlibrary.org/b/isbn/9780552995870-L.jpg,covers/9780552995870.jpg,ok_openlibrary
9781476729080,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,http://books.google.com/books/content?id=zUL6AAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9781476729080.jpg,ok_googlebooks
9780446579930,The Lucky One,Nicholas Sparks,http://books.google.com/books/content?id=MGf2lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780446579930.jpg,ok_googlebooks
9780751565360,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","John Tiffany, Jack Thorne, J.K. Rowling",,,not_found
9780385339700,The Pelican Brief,John Grisham,,,not_found
9780061139380,Coraline,Neil Gaiman,,,not_found
9780060853980,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, Neil Gaiman",,,not_found
9780451191150,The Fountainhead,"Ayn Rand, Leonard Peikoff",http://books.google.com/books/content?id=OB2TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780451191150.jpg,ok_googlebooks
9780140042600,On the Road,Jack Kerouac,,,not_found
9780739303400,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","Erik Larson, Tony Goldwyn",,,not_found
9780425172900,"The Hunt for Red October (Jack Ryan Universe, #4)",Tom Clancy,,,not_found
9780307886260,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,,,not_found
9780380395870,"Watership Down (Watership Down, #1)",Richard Adams,,,not_found
9780753453800,Treasure Island,Robert Louis Stevenson,,,not_found
9781423140600,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,,,not_found
9780375414500,Cutting for Stone,Abraham Verghese,,,not_found
9781451627280,11/22/63,Stephen King,,,not_found
9780241003010,The Very Hungry Caterpillar Board Book,Eric Carle,,,not_found
9780451528550,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",,,not_found
9780849946160,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"Todd Burpo, Lynn Vincent",,,not_found
9780140285600,Cat's Cradle,Kurt Vonnegut Jr.,,,not_found
9780385751060,The Boy in the Striped Pajamas,John Boyne,,,not_found
9781892295490,Heart of Darkness,Joseph Conrad,,,not_found
9780446547600,Safe Haven,Nicholas Sparks,http://books.google.com/books/content?id=w1l_cgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780446547600.jpg,ok_googlebooks
9781582701710,"The Secret (The Secret, #1)",Rhonda Byrne,,,not_found
9781416524340,Pet Sematary,Stephen King,,,not_found
9780671021010,She's Come Undone,Wally Lamb,,,not_found
9780061125270,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","C.S. Lewis, Pauline Baynes",https://covers.openlibrary.org/b/isbn/9780061125270-L.jpg,covers/9780061125270.jpg,ok_openlibrary
,Fangirl,Rainbow Rowell,,,not_found
9781442403540,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,,,not_found
9780756404730,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,,,not_found
9780743418170,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,http://books.google.com/books/content?id=ZptbCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780743418170.jpg,ok_googlebooks
9780440241900,Can You Keep a Secret?,Sophie Kinsella,,,not_found
9780060987560,I Know This Much Is True,Wally Lamb,,,not_found
9780380018180,The Thorn Birds,Colleen McCullough,,,not_found
9780060530920,The Graveyard Book,"Neil Gaiman, Dave McKean",,,not_found
9781451681730,The Light Between Oceans,M.L. Stedman,,,not_found
9780439709100,"Inkheart (Inkworld, #1)","Cornelia Funke, Anthea Bell",,,not_found
9780091883770,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",,,not_found
9780553279380,I Know Why the Caged Bird Sings,Maya Angelou,,,not_found
9780061950730,Orphan Train,Christina Baker Kline,,,not_found
9781442416860,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,,,not_found
9780060557810,Neverwhere,Neil Gaiman,http://books.google.com/books/content?id=yuCUZ3km3qIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780060557810.jpg,ok_googlebooks
9780571224390,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",,,not_found
9780552135400,A Prayer for Owen Meany,John Irving,,,not_found
9780316204280,"Where'd You Go, Bernadette",Maria Semple,,,not_found
9780316182550,White Oleander,Janet Fitch,,,not_found
9780399256750,"Legend (Legend, #1)",Marie Lu,,,not_found
9780743496730,Nineteen Minutes,Jodi Picoult,,,not_found
9781401323260,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",,,not_found
9780307279460,A Walk in the Woods,Bill Bryson,https://covers.openlibrary.org/b/isbn/9780307279460-L.jpg,covers/9780307279460.jpg,ok_openlibrary
9780812511820,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,,,not_found
,We Were Liars,E. Lockhart,,,not_found
9780340896970,One Day,David Nicholls,http://books.google.com/books/content?id=d4UwAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780340896970.jpg,ok_googlebooks
9780061150140,The Pact,Jodi Picoult,,,not_found
9780060764910,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,,,not_found
9780375814240,James and the Giant Peach,"Roald Dahl, Quentin Blake",http://books.google.com/books/content?id=0GU_PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780375814240.jpg,ok_googlebooks
9780425263910,"Reflected in You (Crossfire, #2)",Sylvia Day,,,not_found
9780345453750,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,,,not_found
9780375806810,Where the Red Fern Grows,Wilson Rawls,https://covers.openlibrary.org/b/isbn/9780375806810-L.jpg,covers/9780375806810.jpg,ok_openlibrary
9780446696620,"1st to Die (Women's Murder Club, #1)",James Patterson,,,not_found
9780595440090,Still Alice,Lisa Genova,,,not_found
9780060775860,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",,,not_found
9780061969550,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,,,not_found
9780316228530,The Casual Vacancy,J.K. Rowling,,,not_found
9780385339700,The Runaway Jury,John Grisham,,,not_found
9780375840400,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,,,not_found
9780316777740,Naked,David Sedaris,,,not_found
9780062268340,Yes Please,Amy Poehler,,,not_found
9780140621680,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",,,not_found
9780679785900,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",,,not_found
9780140275360,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,covers/9780140275360.jpg,ok_openlibrary
9781400033420,Beloved,Toni Morrison,,,not_found
9781416975880,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,,,not_found
9780152063960,"Graceling (Graceling Realm, #1)",Kristin Cashore,,,not_found
9780439206470,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",,,not_found
9780450031070,'Salem's Lot,Stephen King,,,not_found
9780679805270,"Oh, The Places You'll Go!",Dr. Seuss,,,not_found
9781594631760,And the Mountains Echoed,Khaled Hosseini,,,not_found
9780743477550,Othello,William Shakespeare,https://covers.openlibrary.org/b/isbn/9780743477550-L.jpg,covers/9780743477550.jpg,ok_openlibrary
9780345404470,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",,,not_found
9780141439750,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",,,not_found
9780007173040,How the Grinch Stole Christmas!,Dr. Seuss,,,not_found
9781401207920,V for Vendetta,"Alan Moore, David   Lloyd",,,not_found
9780743223130,John Adams,David McCullough,,,not_found
9780449213940,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",https://covers.openlibrary.org/b/isbn/9780449213940-L.jpg,covers/9780449213940.jpg,ok_openlibrary
9780060652890,The Screwtape Letters,C.S. Lewis,https://covers.openlibrary.org/b/isbn/9780060652890-L.jpg,covers/9780060652890.jpg,ok_openlibrary
9780525423270,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,https://covers.openlibrary.org/b/isbn/9780525423270-L.jpg,covers/9780525423270.jpg,ok_openlibrary
9780553384280,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,,,not_found
9780679879250,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,,,not_found
9780767908180,A Short History of Nearly Everything,Bill Bryson,http://books.google.com/books/content?id=YjAnfhsAQ8wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780767908180.jpg,ok_googlebooks
9780670022410,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,https://covers.openlibrary.org/b/isbn/9780670022410-L.jpg,covers/9780670022410.jpg,ok_openlibrary
9780439488400,"Stargirl (Stargirl, #1)",Jerry Spinelli,,,not_found
9780141311370,The BFG,"Roald Dahl, Quentin Blake",,,not_found
9780441788380,Stranger in a Strange Land,Robert A. Heinlein,,,not_found
9780385738770,"The Death Cure (Maze Runner, #3)",James Dashner,,,not_found
9780375704020,Norwegian Wood,"Haruki Murakami, Jay Rubin",http://books.google.com/books/content?id=6QePDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780375704020.jpg,ok_googlebooks
9780439227150,The Call of the Wild,Jack London,,,not_found
9781423113390,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,,,not_found
9780965904830,Dress Your Family in Corduroy and Denim,David Sedaris,,,not_found
9780061142020,Stardust,Neil Gaiman,,,not_found
9780618485220,The Namesake,Jhumpa Lahiri,,,not_found
9780307276900,A Million Little Pieces,James Frey,,,not_found
9780007202300,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,https://covers.openlibrary.org/b/isbn/9780007202300-L.jpg,covers/9780007202300.jpg,ok_openlibrary
9780307352150,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,,,not_found
9780440439880,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,,,not_found
9780765311790,"The Final Empire (Mistborn, #1)",Brandon Sanderson,,,not_found
9780451528960,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",,,not_found
9780525421580,"Will Grayson, Will Grayson","John Green, David Levithan",https://covers.openlibrary.org/b/isbn/9780525421580-L.jpg,covers/9780525421580.jpg,ok_openlibrary
9780142437340,The Crucible,"Arthur Miller, Christopher Bigsby",,,not_found
9780446672210,Where the Heart Is,Billie Letts,,,not_found
9781595141750,"Frostbite (Vampire Academy, #2)",Richelle Mead,https://covers.openlibrary.org/b/isbn/9781595141750-L.jpg,covers/9781595141750.jpg,ok_openlibrary
9780679889110,The Lorax,Dr. Seuss,,,not_found
9780810993140,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,,,not_found
9781599906960,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,,,not_found
9780684803360,For Whom the Bell Tolls,Ernest Hemingway,,,not_found
9780689840920,"Hatchet (Brian's Saga, #1)",Gary Paulsen,https://covers.openlibrary.org/b/isbn/9780689840920-L.jpg,covers/9780689840920.jpg,ok_openlibrary
,The Three Musketeers,Alexandre Dumas,,,not_found
9780140120840,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",,,not_found
9780060838580,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,,,not_found
9780747599880,The Tales of Beedle the Bard,J.K. Rowling,,,not_found
9780099910110,A Farewell to Arms,Ernest Hemingway,,,not_found
9780441569600,Neuromancer,William Gibson,,,not_found
9781590302260,The Art of War,"Sun Tzu, Thomas Cleary",,,not_found
9780385344230,Defending Jacob,William Landay,,,not_found
9780345505330,Hotel on the Corner of Bitter and Sweet,Jamie Ford,https://covers.openlibrary.org/b/isbn/9780345505330-L.jpg,covers/9780345505330.jpg,ok_openlibrary
9780385334200,Breakfast of Champions,Kurt Vonnegut Jr.,,,not_found
9780874774240,The New Drawing on the Right Side of the Brain,Betty Edwards,,,not_found
9780375508420,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,,,not_found
9780385474540,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,,,not_found
9780385338690,The Undomestic Goddess,Sophie Kinsella,,,not_found
9780553212280,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,https://covers.openlibrary.org/b/isbn/9780553212280-L.jpg,covers/9780553212280.jpg,ok_openlibrary
9781881273160,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,,,not_found
9780743298020,The Thirteenth Tale,Diane Setterfield,,,not_found
9780739467350,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,,,not_found
9781595141990,"Blood Promise (Vampire Academy, #4)",Richelle Mead,http://books.google.com/books/content?id=65JokrXHkg8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9781595141990.jpg,ok_googlebooks
9780060838720,Bel Canto,Ann Patchett,https://covers.openlibrary.org/b/isbn/9780060838720-L.jpg,covers/9780060838720.jpg,ok_openlibrary
9781416589650,Little Bee,Chris Cleave,,,not_found
9781595141970,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,,,not_found
9781595142500,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,,,not_found
9780312532760,"Evermore (The Immortals, #1)",Alyson Noel,,,not_found
9780446676080,Message in a Bottle,Nicholas Sparks,,,not_found
9780345521310,The Paris Wife,Paula McLain,,,not_found
9781416914630,Go Ask Alice,"Beatrice Sparks, Anonymous",http://books.google.com/books/content?id=pf1iEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9781416914630.jpg,ok_googlebooks
9780545044260,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,,,not_found
9780062059960,"The Elite (The Selection, #2)",Kiera Cass,,,not_found
9780156001310,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",,,not_found
9781423140600,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,http://books.google.com/books/content?id=QtbOnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781423140600.jpg,ok_googlebooks
9780590032490,The Witches,"Roald Dahl, Quentin Blake",https://covers.openlibrary.org/b/isbn/9780590032490-L.jpg,covers/9780590032490.jpg,ok_openlibrary
9780670024780,The Invention of Wings,Sue Monk Kidd,https://covers.openlibrary.org/b/isbn/9780670024780-L.jpg,covers/9780670024780.jpg,ok_openlibrary
9780802130200,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",,,not_found
9781580495810,The Importance of Being Earnest,Oscar Wilde,,,not_found
9780525945570,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,,,not_found
9781400079280,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",,,not_found
9780060855920,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,,,not_found
9780553380160,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",http://books.google.com/books/content?id=3UZuAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780553380160.jpg,ok_googlebooks
9780553803710,"I, Robot (Robot #0.1)",Isaac Asimov,,,not_found
9780451216950,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,,,not_found
9780061726810,Before I Fall,Lauren Oliver,,,not_found
9781416989430,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,,,not_found
9781439148500,Under the Dome,Stephen King,,,not_found
9780525467560,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",,,not_found
9780553380960,Snow Crash,Neal Stephenson,,,not_found
9780670061050,Just Listen,Sarah Dessen,,,not_found
9780062060560,Before I Go to Sleep,S.J. Watson,,,not_found
9781420925530,A Study in Scarlet,Arthur Conan Doyle,,,not_found
9780141043760,What Alice Forgot,Liane Moriarty,https://covers.openlibrary.org/b/isbn/9780141043760-L.jpg,covers/9780141043760.jpg,ok_openlibrary
9780060245860,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",http://books.google.com/books/content?id=foMKp4EMM64C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780060245860.jpg,ok_googlebooks
,Holy Bible: King James Version,Anonymous,,,not_found
9780375826730,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,,,not_found
9780525951650,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,https://covers.openlibrary.org/b/isbn/9780525951650-L.jpg,covers/9780525951650.jpg,ok_openlibrary
9780751537280,The Historian,Elizabeth Kostova,http://books.google.com/books/content?id=_-62QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780751537280.jpg,ok_googlebooks
9780312360280,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",,,not_found
9780451457810,"Storm Front (The Dresden Files, #1)",Jim Butcher,,,not_found
9780310277000,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,,,not_found
9781593082640,Northanger Abbey,"Jane Austen, Alfred MacAdam",,,not_found
9780822210890,A Streetcar Named Desire,Tennessee Williams,,,not_found
9780679457310,The God of Small Things,Arundhati Roy,http://books.google.com/books/content?id=VTZfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780679457310.jpg,ok_googlebooks
9780385353300,Station Eleven,Emily St. John Mandel,,,not_found
9780312323870,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,,,not_found
9780802142850,Cold Mountain,Charles Frazier,,,not_found
9781476738020,A Man Called Ove,"Fredrik Backman, Henning Koch",,,not_found
9781416500190,"The Good Earth (House of Earth, #1)",Pearl S. Buck,,,not_found
9780385335970,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,,,not_found
